group	tsnr_mean	n_parcels	dataset	subject	session	task	run
cortex_Default	41.368222279686506	209	things	02	02	things	6
cortex_DorsAttn	47.47339537278647	122	things	02	02	things	6
cortex_Limbic	19.371233010449977	60	things	02	02	things	6
cortex_SalVentAttn	43.600307676918895	121	things	02	02	things	6
cortex_SomMot	43.85556517563536	194	things	02	02	things	6
cortex_Vis	38.10663864237656	162	things	02	02	things	6
subcortex_CAU	32.82287949485353	8	things	02	02	things	6
subcortex_PUT	30.266224623809933	8	things	02	02	things	6
subcortex_THA	26.51360362435317	14	things	02	02	things	6
cerebellum	28.479617444299155	88	things	02	03	things	1
cortex_Cont	43.614032894939065	128	things	02	03	things	1
cortex_Default	40.52658375686827	209	things	02	03	things	1
cortex_DorsAttn	45.563188762918124	122	things	02	03	things	1
cortex_Limbic	19.258702196644183	60	things	02	03	things	1
cortex_SalVentAttn	41.73122089573164	121	things	02	03	things	1
cortex_SomMot	42.608132973661576	194	things	02	03	things	1
cortex_Vis	36.04571560946063	162	things	02	03	things	1
subcortex_CAU	31.265089472336744	8	things	02	03	things	1
subcortex_PUT	30.064353279880184	8	things	02	03	things	1
subcortex_THA	26.596389607425238	14	things	02	03	things	1
cerebellum	29.769024302451452	88	things	02	03	things	2
cortex_Cont	45.928827886539	128	things	02	03	things	2
cortex_Default	41.96251160890535	209	things	02	03	things	2
cortex_DorsAttn	47.28798283468507	122	things	02	03	things	2
cortex_Limbic	19.580444046869257	60	things	02	03	things	2
cortex_SalVentAttn	43.6309285562632	121	things	02	03	things	2
cortex_SomMot	44.084712629685406	194	things	02	03	things	2
cortex_Vis	38.34844274975138	162	things	02	03	things	2
subcortex_CAU	31.837570432829267	8	things	02	03	things	2
subcortex_PUT	30.34735788610438	8	things	02	03	things	2
subcortex_THA	27.0910926015512	14	things	02	03	things	2
cerebellum	30.225383826952246	88	things	02	03	things	3
cortex_Cont	45.39887108981268	128	things	02	03	things	3
cortex_Default	41.50764999035496	209	things	02	03	things	3
cortex_DorsAttn	48.45591712461076	122	things	02	03	things	3
cortex_Limbic	19.238756871013734	60	things	02	03	things	3
cortex_SalVentAttn	42.650330472662674	121	things	02	03	things	3
cortex_SomMot	44.16725067228852	194	things	02	03	things	3
cortex_Vis	38.59624195983822	162	things	02	03	things	3
subcortex_CAU	31.33469762429991	8	things	02	03	things	3
subcortex_PUT	30.21621809450736	8	things	02	03	things	3
subcortex_THA	26.92635086861037	14	things	02	03	things	3
cerebellum	28.823889585572452	88	things	02	03	things	4
cortex_Cont	43.56195054345361	128	things	02	03	things	4
cortex_Default	39.96534066263992	209	things	02	03	things	4
cortex_DorsAttn	45.59153973561489	122	things	02	03	things	4
cortex_Limbic	18.995260674607014	60	things	02	03	things	4
cortex_SalVentAttn	41.448270545060545	121	things	02	03	things	4
cortex_SomMot	41.78833278282115	194	things	02	03	things	4
cortex_Vis	36.91885223263255	162	things	02	03	things	4
subcortex_CAU	31.004928329204105	8	things	02	03	things	4
subcortex_PUT	29.919852579981676	8	things	02	03	things	4
subcortex_THA	26.335159382114174	14	things	02	03	things	4
cerebellum	27.71589343953559	88	things	02	03	things	5
cortex_Cont	43.24142535955689	128	things	02	03	things	5
cortex_Default	39.62698280430453	209	things	02	03	things	5
cortex_DorsAttn	43.789337216108855	122	things	02	03	things	5
cortex_Limbic	19.558717480926088	60	things	02	03	things	5
cortex_SalVentAttn	40.658940438038144	121	things	02	03	things	5
cortex_SomMot	40.30070944452663	194	things	02	03	things	5
cortex_Vis	35.82690694976774	162	things	02	03	things	5
subcortex_CAU	31.038716469257356	8	things	02	03	things	5
subcortex_PUT	29.668449685968252	8	things	02	03	things	5
subcortex_THA	26.24265379380792	14	things	02	03	things	5
cerebellum	27.239343487104225	88	things	02	03	things	6
cortex_Cont	43.3957609774478	128	things	02	03	things	6
cortex_Default	39.53973067350573	209	things	02	03	things	6
cortex_DorsAttn	43.65266658328922	122	things	02	03	things	6
cortex_Limbic	18.75580403568673	60	things	02	03	things	6
cortex_SalVentAttn	41.34158985531899	121	things	02	03	things	6
cortex_SomMot	41.26233736561535	194	things	02	03	things	6
cortex_Vis	34.78750252705339	162	things	02	03	things	6
subcortex_CAU	31.71186318665503	8	things	02	03	things	6
subcortex_PUT	29.841995713292853	8	things	02	03	things	6
subcortex_THA	26.21896724314729	14	things	02	03	things	6
cerebellum	31.481919277804604	88	things	02	04	things	1
cortex_Cont	47.396940078366605	128	things	02	04	things	1
cortex_Default	43.13005512157944	209	things	02	04	things	1
cortex_DorsAttn	52.10678002732177	122	things	02	04	things	1
cortex_Limbic	19.888129791998555	60	things	02	04	things	1
cortex_SalVentAttn	44.42047901491404	121	things	02	04	things	1
cortex_SomMot	46.45631317414921	194	things	02	04	things	1
cortex_Vis	41.20871145770781	162	things	02	04	things	1
subcortex_CAU	31.593916752378902	8	things	02	04	things	1
subcortex_PUT	29.589122561958316	8	things	02	04	things	1
subcortex_THA	26.410683055536417	14	things	02	04	things	1
cerebellum	30.970994459755353	88	things	02	04	things	2
cortex_Cont	47.43296529470733	128	things	02	04	things	2
cortex_Default	42.9010619663707	209	things	02	04	things	2
cortex_DorsAttn	51.519137516527536	122	things	02	04	things	2
cortex_Limbic	19.77426910489208	60	things	02	04	things	2
cortex_SalVentAttn	44.292699307451294	121	things	02	04	things	2
cortex_SomMot	46.258700911412	194	things	02	04	things	2
cortex_Vis	41.13421229168243	162	things	02	04	things	2
subcortex_CAU	31.526536604301064	8	things	02	04	things	2
subcortex_PUT	29.554166240241823	8	things	02	04	things	2
subcortex_THA	26.20462420622299	14	things	02	04	things	2
cerebellum	30.20887828733546	88	things	02	04	things	3
cortex_Cont	46.77398063471893	128	things	02	04	things	3
cortex_Default	42.17311158853908	209	things	02	04	things	3
cortex_DorsAttn	49.38605434910639	122	things	02	04	things	3
cortex_Limbic	19.17288315203103	60	things	02	04	things	3
cortex_SalVentAttn	43.241753112218696	121	things	02	04	things	3
cortex_SomMot	44.20720041789885	194	things	02	04	things	3
cortex_Vis	40.2042301695339	162	things	02	04	things	3
subcortex_CAU	31.501413023058042	8	things	02	04	things	3
subcortex_PUT	29.338706678960847	8	things	02	04	things	3
subcortex_THA	26.14013885572661	14	things	02	04	things	3
cerebellum	28.3647824062602	88	things	02	04	things	4
cortex_Cont	45.65775785694163	128	things	02	04	things	4
cortex_Default	41.589611509883014	209	things	02	04	things	4
cortex_DorsAttn	46.91455835926576	122	things	02	04	things	4
cortex_Limbic	19.236866245353955	60	things	02	04	things	4
cortex_SalVentAttn	42.63204233249684	121	things	02	04	things	4
cortex_SomMot	43.4792335000325	194	things	02	04	things	4
cortex_Vis	37.51713952308567	162	things	02	04	things	4
subcortex_CAU	31.690466780230977	8	things	02	04	things	4
subcortex_PUT	29.561112271309707	8	things	02	04	things	4
subcortex_THA	25.988955209189278	14	things	02	04	things	4
cerebellum	28.802464899277137	88	things	02	04	things	5
cortex_Cont	47.43665722738071	128	things	02	04	things	5
cortex_Default	42.570954026277796	209	things	02	04	things	5
cortex_DorsAttn	49.69225723289793	122	things	02	04	things	5
cortex_Limbic	19.765937980303104	60	things	02	04	things	5
cortex_SalVentAttn	43.16210869644384	121	things	02	04	things	5
cortex_SomMot	45.10907058106656	194	things	02	04	things	5
cortex_Vis	39.04907475914472	162	things	02	04	things	5
subcortex_CAU	31.47622564506852	8	things	02	04	things	5
subcortex_PUT	29.074955416871482	8	things	02	04	things	5
subcortex_THA	25.839168727918857	14	things	02	04	things	5
cerebellum	27.424159663762456	88	things	02	04	things	6
cortex_Cont	45.820489781267064	128	things	02	04	things	6
cortex_Default	41.214703858275485	209	things	02	04	things	6
cortex_DorsAttn	48.646415278493855	122	things	02	04	things	6
cortex_Limbic	18.607283378654564	60	things	02	04	things	6
cortex_SalVentAttn	42.316255649242464	121	things	02	04	things	6
cortex_SomMot	44.48511697672905	194	things	02	04	things	6
cortex_Vis	37.936464699861425	162	things	02	04	things	6
subcortex_CAU	30.878646694635428	8	things	02	04	things	6
subcortex_PUT	28.969795030045162	8	things	02	04	things	6
subcortex_THA	25.582165140322303	14	things	02	04	things	6
cerebellum	31.98598624775433	88	things	02	05	things	1
cortex_Cont	46.61700858686987	128	things	02	05	things	1
cortex_Default	42.26755067408194	209	things	02	05	things	1
cortex_DorsAttn	52.44648512962139	122	things	02	05	things	1
cortex_Limbic	19.57847296100793	60	things	02	05	things	1
cortex_SalVentAttn	44.19229427348686	121	things	02	05	things	1
cortex_SomMot	46.42561470778975	194	things	02	05	things	1
cortex_Vis	42.146387014445786	162	things	02	05	things	1
subcortex_CAU	31.794002641088287	8	things	02	05	things	1
subcortex_PUT	30.20581189297458	8	things	02	05	things	1
subcortex_THA	27.007065268572575	14	things	02	05	things	1
cerebellum	30.273761449607285	88	things	02	05	things	2
cortex_Cont	45.193737039413314	128	things	02	05	things	2
cortex_Default	41.08161532668144	209	things	02	05	things	2
cortex_DorsAttn	45.88991162385799	122	things	02	05	things	2
cortex_Limbic	19.45112813834254	60	things	02	05	things	2
cortex_SalVentAttn	41.960706455929106	121	things	02	05	things	2
cortex_SomMot	42.14941774897787	194	things	02	05	things	2
cortex_Vis	38.43990996371174	162	things	02	05	things	2
subcortex_CAU	31.79130158752602	8	things	02	05	things	2
subcortex_PUT	30.095579581425433	8	things	02	05	things	2
subcortex_THA	26.572151836591207	14	things	02	05	things	2
cerebellum	29.82403551110281	88	things	02	05	things	3
cortex_Cont	45.81122665109325	128	things	02	05	things	3
cortex_Default	41.860300214654	209	things	02	05	things	3
cortex_DorsAttn	48.09574812422712	122	things	02	05	things	3
cortex_Limbic	19.267409072739824	60	things	02	05	things	3
cortex_SalVentAttn	43.49945546155097	121	things	02	05	things	3
cortex_SomMot	44.45426558493182	194	things	02	05	things	3
cortex_Vis	38.80660051196568	162	things	02	05	things	3
subcortex_CAU	32.14928136902412	8	things	02	05	things	3
subcortex_PUT	29.880048120219392	8	things	02	05	things	3
subcortex_THA	26.802175613453024	14	things	02	05	things	3
cerebellum	29.146304236731343	88	things	02	05	things	4
cortex_Cont	46.41960185420007	128	things	02	05	things	4
cortex_Default	42.09897043754682	209	things	02	05	things	4
cortex_DorsAttn	48.53479868364099	122	things	02	05	things	4
cortex_Limbic	19.15757477011527	60	things	02	05	things	4
cortex_SalVentAttn	43.529883544891554	121	things	02	05	things	4
cortex_SomMot	44.31232827456064	194	things	02	05	things	4
cortex_Vis	39.19761866231315	162	things	02	05	things	4
subcortex_CAU	31.98432487677778	8	things	02	05	things	4
subcortex_PUT	29.742151822940972	8	things	02	05	things	4
subcortex_THA	26.44888934567141	14	things	02	05	things	4
cerebellum	29.07737876110908	88	things	02	05	things	5
cortex_Cont	45.22772687887518	128	things	02	05	things	5
cortex_Default	40.80188229203547	209	things	02	05	things	5
cortex_DorsAttn	48.45986640507204	122	things	02	05	things	5
cortex_Limbic	18.899664375627374	60	things	02	05	things	5
cortex_SalVentAttn	42.52148225220733	121	things	02	05	things	5
cortex_SomMot	43.88083043931296	194	things	02	05	things	5
cortex_Vis	38.773356248062576	162	things	02	05	things	5
subcortex_CAU	31.591022001220686	8	things	02	05	things	5
subcortex_PUT	29.524292791347722	8	things	02	05	things	5
subcortex_THA	26.300935718182124	14	things	02	05	things	5
cerebellum	27.725864965476873	88	things	02	05	things	6
cortex_Cont	43.603147251406135	128	things	02	05	things	6
cortex_Default	39.518242816853025	209	things	02	05	things	6
cortex_DorsAttn	45.213323259149654	122	things	02	05	things	6
cortex_Limbic	18.453827544784748	60	things	02	05	things	6
cortex_SalVentAttn	41.154566204192584	121	things	02	05	things	6
cortex_SomMot	41.95645318347899	194	things	02	05	things	6
cortex_Vis	36.296781164949536	162	things	02	05	things	6
subcortex_CAU	31.458729227515217	8	things	02	05	things	6
subcortex_PUT	29.40306161133314	8	things	02	05	things	6
subcortex_THA	25.914947437125388	14	things	02	05	things	6
cerebellum	31.534935611659876	88	things	02	06	things	1
cortex_Cont	46.48400880958432	128	things	02	06	things	1
cortex_Default	42.915825650759786	209	things	02	06	things	1
cortex_DorsAttn	50.203065933927455	122	things	02	06	things	1
cortex_Limbic	20.09047817583654	60	things	02	06	things	1
cortex_SalVentAttn	43.965180102584505	121	things	02	06	things	1
cortex_SomMot	45.52302956602706	194	things	02	06	things	1
cortex_Vis	40.726140080079574	162	things	02	06	things	1
subcortex_CAU	31.90267985861475	8	things	02	06	things	1
subcortex_PUT	30.100773989077556	8	things	02	06	things	1
subcortex_THA	26.873388762410336	14	things	02	06	things	1
cerebellum	31.3722121363729	88	things	02	06	things	2
cortex_Cont	47.08495068486405	128	things	02	06	things	2
cortex_Default	42.89155412210421	209	things	02	06	things	2
cortex_DorsAttn	49.85690484961424	122	things	02	06	things	2
cortex_Limbic	19.73722691838657	60	things	02	06	things	2
cortex_SalVentAttn	43.61785892616675	121	things	02	06	things	2
cortex_SomMot	45.00665406949077	194	things	02	06	things	2
cortex_Vis	40.75605365586714	162	things	02	06	things	2
subcortex_CAU	31.637067170947248	8	things	02	06	things	2
subcortex_PUT	29.935142723707987	8	things	02	06	things	2
subcortex_THA	26.855114809547867	14	things	02	06	things	2
cerebellum	31.228736013109383	88	things	02	06	things	3
cortex_Cont	45.40216437338109	128	things	02	06	things	3
cortex_Default	41.809661710841226	209	things	02	06	things	3
cortex_DorsAttn	48.23882240974969	122	things	02	06	things	3
cortex_Limbic	20.014080047406402	60	things	02	06	things	3
cortex_SalVentAttn	42.74809295091285	121	things	02	06	things	3
cortex_SomMot	43.75178785109931	194	things	02	06	things	3
cortex_Vis	40.07363448420572	162	things	02	06	things	3
subcortex_CAU	31.470704741197334	8	things	02	06	things	3
subcortex_PUT	29.761725209833138	8	things	02	06	things	3
subcortex_THA	26.638899983817204	14	things	02	06	things	3
cerebellum	28.937858294859986	88	things	02	06	things	4
cortex_Cont	44.84002490325271	128	things	02	06	things	4
cortex_Default	41.42921309787825	209	things	02	06	things	4
cortex_DorsAttn	46.79667990361519	122	things	02	06	things	4
cortex_Limbic	19.296458935962754	60	things	02	06	things	4
cortex_SalVentAttn	41.8981220926781	121	things	02	06	things	4
cortex_SomMot	42.78365021683412	194	things	02	06	things	4
cortex_Vis	37.97744347110429	162	things	02	06	things	4
subcortex_CAU	31.47014160882795	8	things	02	06	things	4
subcortex_PUT	29.470657053355207	8	things	02	06	things	4
subcortex_THA	26.14005555760473	14	things	02	06	things	4
cerebellum	28.434654664823952	88	things	02	06	things	5
cortex_Cont	42.14409309750346	128	things	02	06	things	5
cortex_Default	39.14395824628363	209	things	02	06	things	5
cortex_DorsAttn	44.37867201791518	122	things	02	06	things	5
cortex_Limbic	18.19569813490106	60	things	02	06	things	5
cortex_SalVentAttn	40.615309568962225	121	things	02	06	things	5
cortex_SomMot	41.03083970526446	194	things	02	06	things	5
cortex_Vis	36.78299356381701	162	things	02	06	things	5
subcortex_CAU	31.038809631784687	8	things	02	06	things	5
subcortex_PUT	29.247361413627125	8	things	02	06	things	5
subcortex_THA	25.99609360806418	14	things	02	06	things	5
cerebellum	24.97881614673474	88	things	02	06	things	6
cortex_Cont	36.87474670413716	128	things	02	06	things	6
cortex_Default	34.742805403879885	209	things	02	06	things	6
cortex_DorsAttn	38.61420071729582	122	things	02	06	things	6
cortex_Limbic	17.440632285447087	60	things	02	06	things	6
cortex_SalVentAttn	37.14385485816393	121	things	02	06	things	6
cortex_SomMot	36.99527320097079	194	things	02	06	things	6
cortex_Vis	31.816854060540294	162	things	02	06	things	6
subcortex_CAU	30.56924879255212	8	things	02	06	things	6
subcortex_PUT	29.216140016093398	8	things	02	06	things	6
subcortex_THA	25.614912974354233	14	things	02	06	things	6
cerebellum	29.4874553173299	88	things	02	07	things	1
cortex_Cont	45.589367782907516	128	things	02	07	things	1
cortex_Default	42.061705998852695	209	things	02	07	things	1
cortex_DorsAttn	49.13424053471832	122	things	02	07	things	1
cortex_Limbic	19.908930505094993	60	things	02	07	things	1
cortex_SalVentAttn	42.8845671760733	121	things	02	07	things	1
cortex_SomMot	44.414603157639306	194	things	02	07	things	1
cortex_Vis	39.84851868976828	162	things	02	07	things	1
subcortex_CAU	31.625437006859727	8	things	02	07	things	1
subcortex_PUT	29.548713583795003	8	things	02	07	things	1
subcortex_THA	26.729171701184736	14	things	02	07	things	1
cerebellum	27.59783667898437	88	things	02	07	things	2
cortex_Cont	41.098427209874785	128	things	02	07	things	2
cortex_Default	38.454300961121	209	things	02	07	things	2
cortex_DorsAttn	43.78194550519102	122	things	02	07	things	2
cortex_Limbic	18.451799198120934	60	things	02	07	things	2
cortex_SalVentAttn	40.26925485354527	121	things	02	07	things	2
cortex_SomMot	41.30226808676983	194	things	02	07	things	2
cortex_Vis	36.104778060027975	162	things	02	07	things	2
subcortex_CAU	30.917833036802968	8	things	02	07	things	2
subcortex_PUT	29.320738419183012	8	things	02	07	things	2
